time,open,high,low,close,volume,timestamp
2024-01-28 16:00:00+00:00,42256.0859375,42336.37109375,41742.24609375,41786.390625,993573888,1706457600
2024-01-28 20:00:00+00:00,41790.0078125,42065.34375,41696.91015625,42029.4375,611121152,1706472000
2024-01-29 00:00:00+00:00,42030.9140625,42477.41796875,41894.50390625,42336.76953125,411137024,1706486400
2024-01-29 04:00:00+00:00,42333.6015625,42333.6015625,42025.40625,42047.47265625,0,1706500800
2024-01-29 08:00:00+00:00,42048.78125,42366.20703125,41966.58203125,42223.18359375,35737600,1706515200
2024-01-29 12:00:00+00:00,42231.26171875,42601.80078125,41818.33203125,42601.80078125,1446971392,1706529600
2024-01-29 16:00:00+00:00,42620.609375,43301.41796875,42544.390625,43013.08984375,3922208768,1706544000
2024-01-29 20:00:00+00:00,43000.62890625,43305.8671875,43000.62890625,43276.203125,515713024,1706558400
2024-01-30 00:00:00+00:00,43300.2265625,43750.42578125,43154.61328125,43506.83984375,1653862400,1706572800
2024-01-30 04:00:00+00:00,43513.42578125,43552.82421875,43269.71875,43351.80859375,295055360,1706587200
2024-01-30 08:00:00+00:00,43353.484375,43547.5078125,43238.62890625,43542.4375,405159936,1706601600
2024-01-30 12:00:00+00:00,43535.8671875,43838.9453125,43139.0234375,43349.89453125,1683910656,1706616000
2024-01-30 16:00:00+00:00,43365.5625,43586.52734375,43233.5234375,43534.57421875,0,1706630400
2024-01-30 20:00:00+00:00,43545.546875,43731.90625,42711.37109375,42941.28125,1644042240,1706644800
2024-01-31 00:00:00+00:00,42946.25,43053.9375,42691.06640625,42917.40234375,492331008,1706659200
2024-01-31 04:00:00+00:00,42917.01171875,43048.8671875,42869.16015625,43048.8671875,6277120,1706673600
2024-01-31 08:00:00+00:00,43038.32421875,43047.10546875,42356.31640625,42629.55078125,1043482624,1706688000
2024-01-31 12:00:00+00:00,42624.26171875,43418.1328125,42511.5,43343.2890625,924717056,1706702400
2024-01-31 16:00:00+00:00,43350.87890625,43717.40625,43056.84375,43319.1171875,1023680512,1706716800
2024-01-31 20:00:00+00:00,43317.0703125,43335.83203125,42298.9453125,42590.13671875,1331666944,1706731200
2024-02-01 00:00:00+00:00,42569.76171875,42632.48046875,41879.19140625,41995.87890625,790040576,1706745600
2024-02-01 04:00:00+00:00,41988.73828125,42251.98046875,41896.6015625,42185.4140625,672206848,1706760000
2024-02-01 08:00:00+00:00,42160.23046875,42287.953125,42028.671875,42028.671875,0,1706774400
2024-02-01 12:00:00+00:00,42045.484375,42908.3203125,41933.18359375,42548.1171875,214921216,1706788800
2024-02-01 16:00:00+00:00,42510.34375,43243.16796875,42376.21484375,43178.9609375,416905216,1706803200
2024-02-01 20:00:00+00:00,43192.3984375,43211.50390625,42891.515625,43070.765625,0,1706817600
2024-02-02 00:00:00+00:00,43077.640625,43398.3125,43017.24609375,43027.265625,80607232,1706832000
2024-02-02 04:00:00+00:00,43028.625,43228.28125,42935.296875,43095.875,352919552,1706846400
2024-02-02 08:00:00+00:00,43083.5078125,43160.18359375,42938.38671875,43128.0546875,254484480,1706860800
2024-02-02 12:00:00+00:00,43131.89453125,43208.87890625,42584.3359375,43204.4375,437102592,1706875200
2024-02-02 16:00:00+00:00,43205.28125,43422.48828125,42802.3515625,43046.7109375,444780544,1706889600
2024-02-02 20:00:00+00:00,43044.4375,43205.43359375,42902.81640625,43177.05859375,0,1706904000
2024-02-03 00:00:00+00:00,43184.96484375,43359.94140625,43135.8515625,43163.22265625,0,1706918400
2024-02-03 04:00:00+00:00,43159.26171875,43202.734375,43046.75390625,43046.75390625,0,1706932800
2024-02-03 08:00:00+00:00,43043.5703125,43110.04296875,42973.34765625,42983.5625,0,1706947200
2024-02-03 12:00:00+00:00,42988.37109375,43145.171875,42890.80859375,43112.83984375,0,1706961600
2024-02-03 16:00:00+00:00,43108.46875,43249.43359375,43008.7109375,43034.046875,0,1706976000
2024-02-03 20:00:00+00:00,43046.55078125,43085.50390625,42946.0234375,42985.94921875,0,1706990400
2024-02-04 00:00:00+00:00,42994.94140625,43050.37109375,42898.7890625,43014.84375,126009344,1707004800
2024-02-04 04:00:00+00:00,43015.984375,43022.48828125,42741.36328125,42835.14453125,1038935040,1707019200
2024-02-04 08:00:00+00:00,42834.67578125,43092.91015625,42739.31640625,43046.21484375,876679168,1707033600
2024-02-04 12:00:00+00:00,43046.8828125,43097.64453125,42845.70703125,42923.109375,938628096,1707048000
2024-02-04 16:00:00+00:00,42923.34375,42946.171875,42593.3515625,42636.0546875,472934400,1707062400
2024-02-04 20:00:00+00:00,42629.75390625,42932.9921875,42374.83203125,42575.1640625,1205126144,1707076800
2024-02-05 00:00:00+00:00,42577.62109375,42675.328125,42264.81640625,42675.328125,508491776,1707091200
2024-02-05 04:00:00+00:00,42686.12890625,43120.62109375,42609.2109375,43013.55859375,468758528,1707105600
2024-02-05 08:00:00+00:00,43034.35546875,43204.21484375,42918.44140625,43145.78125,577987584,1707120000
2024-02-05 12:00:00+00:00,43157.484375,43494.25,42581.55078125,42593.31640625,2019592192,1707134400
2024-02-05 16:00:00+00:00,42593.7421875,42812.2109375,42495.85546875,42725.58984375,1530019840,1707148800
2024-02-05 20:00:00+00:00,42723.55078125,42745.5703125,42298.296875,42657.2109375,523671552,1707163200
2024-02-06 00:00:00+00:00,42657.390625,42904.64453125,42529.01953125,42808.9296875,206301184,1707177600
2024-02-06 04:00:00+00:00,42809.48828125,42872.453125,42639.80078125,42849.98046875,267448320,1707192000
2024-02-06 08:00:00+00:00,42841.75390625,43052.265625,42683.92578125,42786.171875,715509760,1707206400
2024-02-06 12:00:00+00:00,42785.9140625,43211.109375,42625.8984375,43211.109375,186916864,1707220800
2024-02-06 16:00:00+00:00,43214.28515625,43344.1484375,43027.640625,43264.6328125,129087488,1707235200
2024-02-06 20:00:00+00:00,43261.73046875,43297.81640625,43068.50390625,43085.640625,0,1707249600
2024-02-07 00:00:00+00:00,43090.01953125,43176.140625,42775.95703125,42775.95703125,295716864,1707264000
2024-02-07 04:00:00+00:00,42781.453125,43016.49609375,42781.453125,42883.0625,398330880,1707278400
2024-02-07 08:00:00+00:00,42879.7109375,43169.54296875,42845.625,42901.48046875,13342720,1707292800
2024-02-07 12:00:00+00:00,42906.55078125,43290.4296875,42869.11328125,43040.0546875,296242176,1707307200
2024-02-07 16:00:00+00:00,43044.171875,43655.01171875,43000.63671875,43610.95703125,2376391680,1707321600
2024-02-07 20:00:00+00:00,43602.5390625,44341.94921875,43602.5390625,44317.8359375,3408394240,1707336000
2024-02-08 00:00:00+00:00,44332.125,44728.54296875,44332.125,44525.97265625,2602235904,1707350400
2024-02-08 04:00:00+00:00,44522.0078125,44590.57421875,44438.35546875,44497.52734375,365819904,1707364800
2024-02-08 08:00:00+00:00,44495.8828125,44862.5078125,44495.8828125,44679.8046875,1225760768,1707379200
2024-02-08 12:00:00+00:00,44681.26171875,45440.71484375,44616.8203125,45436.859375,3001909248,1707393600
2024-02-08 16:00:00+00:00,45435.59765625,45440.5546875,44924.2890625,45301.77734375,990754816,1707408000
2024-02-08 20:00:00+00:00,45290.36328125,45575.83984375,45260.79296875,45303.921875,0,1707422400
2024-02-09 00:00:00+00:00,45297.3828125,46318.59375,45260.82421875,46034.39453125,1963974656,1707436800
2024-02-09 04:00:00+00:00,46037.5390625,46366.50390625,45855.19921875,46221.64453125,1569443840,1707451200
2024-02-09 08:00:00+00:00,46211.92578125,47243.11328125,46211.92578125,47146.6953125,2697252864,1707465600
2024-02-09 12:00:00+00:00,47180.23046875,47697.2734375,46751.2890625,47146.9140625,4763924480,1707480000
2024-02-09 16:00:00+00:00,47160.6796875,48152.49609375,47156.8984375,47542.0546875,3537809408,1707494400
2024-02-09 20:00:00+00:00,47533.58203125,47695.375,47109.41796875,47153.45703125,413937664,1707508800
2024-02-10 00:00:00+00:00,47163.984375,47508.7734375,47080.70703125,47395.02734375,329363456,1707523200
2024-02-10 04:00:00+00:00,47402.0390625,47452.84375,47208.42578125,47209.80078125,0,1707537600
2024-02-10 08:00:00+00:00,47187.484375,47289.59375,46905.3203125,47209.7265625,0,1707552000
2024-02-10 12:00:00+00:00,47208.515625,47378.35546875,47143.47265625,47363.31640625,0,1707566400
2024-02-10 16:00:00+00:00,47364.22265625,47657.0390625,47197.65234375,47578.41015625,0,1707580800
2024-02-10 20:00:00+00:00,47544.1875,48146.171875,47493.16015625,47768.953125,84145152,1707595200
2024-02-11 00:00:00+00:00,47768.96875,48490.69140625,47617.40625,48490.69140625,1389623296,1707609600
2024-02-11 04:00:00+00:00,48535.9375,48535.9375,48101.94921875,48198.4765625,1726713856,1707624000
2024-02-11 08:00:00+00:00,48200.8046875,48449.66015625,47965.1640625,48449.66015625,37187584,1707638400
2024-02-11 12:00:00+00:00,48413.4296875,48470.046875,47973.4609375,48159.5390625,971085824,1707652800
2024-02-11 16:00:00+00:00,48163.765625,48394.49609375,48004.234375,48298.40234375,1039908864,1707667200
2024-02-11 20:00:00+00:00,48299.52734375,48368.015625,48004.953125,48279.78515625,9709568,1707681600
2024-02-12 00:00:00+00:00,48296.38671875,48796.375,48065.81640625,48171.53125,2243971072,1707696000
2024-02-12 04:00:00+00:00,48174.06640625,48383.5390625,47830.70703125,48205.734375,520593408,1707710400
2024-02-12 08:00:00+00:00,48216.2265625,48308.953125,47745.76171875,47891.6015625,798492672,1707724800
2024-02-12 12:00:00+00:00,47902.58984375,49940.51953125,47867.3125,49940.51953125,5904840704,1707739200
2024-02-12 16:00:00+00:00,49939.5234375,50255.66796875,49497.7734375,49601.328125,6763268096,1707753600
2024-02-12 20:00:00+00:00,49547.94140625,50280.4765625,49547.94140625,49971.5078125,1977718784,1707768000
2024-02-13 00:00:00+00:00,49941.359375,50358.390625,49768.92578125,49810.265625,403714048,1707782400
2024-02-13 04:00:00+00:00,49809.1796875,50122.79296875,49809.1796875,50004.3828125,4925945856,1707796800
2024-02-13 08:00:00+00:00,50014.65234375,50237.375,49692.7890625,49984.68359375,1038532608,1707811200
2024-02-13 12:00:00+00:00,49995.36328125,49995.36328125,48484.65234375,48779.56640625,4469460992,1707825600
2024-02-13 16:00:00+00:00,48749.43359375,49287.41015625,48406.49609375,49042.9375,210128896,1707840000
2024-02-13 20:00:00+00:00,49059.08984375,49781.21875,49059.08984375,49757.69921875,40280064,1707854400
2024-02-14 00:00:00+00:00,49733.4453125,49733.4453125,49382.3046875,49541.91796875,0,1707868800
2024-02-14 04:00:00+00:00,49541.8984375,49892.16796875,49296.83203125,49871.40234375,247857152,1707883200
2024-02-14 08:00:00+00:00,49870.62109375,51698.609375,49795.15625,51586.265625,7296544768,1707897600
2024-02-14 12:00:00+00:00,51570.56640625,52021.37109375,51373.28515625,51632.1640625,1781665792,1707912000
2024-02-14 16:00:00+00:00,51614.0234375,51739.9453125,51252.32421875,51683.01171875,513859584,1707926400
2024-02-14 20:00:00+00:00,51702.046875,51919.8203125,51516.6484375,51819.515625,822202368,1707940800
2024-02-15 00:00:00+00:00,51836.78515625,52467.9609375,51801.421875,52378.89453125,4033253376,1707955200
2024-02-15 04:00:00+00:00,52384.47265625,52385.1328125,51717.734375,51821.828125,1145565184,1707969600
2024-02-15 08:00:00+00:00,51825.77734375,52495.5078125,51709.97265625,52352.2265625,0,1707984000
2024-02-15 12:00:00+00:00,52357.49609375,52820.06640625,51826.80078125,51899.1640625,0,1707998400
2024-02-15 16:00:00+00:00,51952.0625,52355.515625,51789.1328125,52034.23046875,1501839360,1708012800
2024-02-15 20:00:00+00:00,52062.0625,52062.0625,51371.62890625,51932.7421875,1421508608,1708027200
2024-02-16 00:00:00+00:00,51937.7265625,52363.4453125,51870.39453125,52317.4296875,43028480,1708041600
2024-02-16 04:00:00+00:00,52326.19921875,52377.46875,51765.3046875,51765.3046875,21819392,1708056000
2024-02-16 08:00:00+00:00,51771.55078125,52412.5625,51641.3671875,52234.328125,299548672,1708070400
2024-02-16 12:00:00+00:00,52239.12890625,52537.96875,51658.11328125,51824.76171875,1099300864,1708084800
2024-02-16 16:00:00+00:00,51897.96875,52261.76953125,51696.39453125,51750.2734375,0,1708099200
2024-02-16 20:00:00+00:00,51765.13671875,52231.4453125,51765.13671875,52182.3046875,0,1708113600
2024-02-17 00:00:00+00:00,52161.67578125,52191.9140625,51899.296875,51989.9765625,253982720,1708128000
2024-02-17 04:00:00+00:00,51992.70703125,52052.0234375,51844.671875,51929.31640625,0,1708142400
2024-02-17 08:00:00+00:00,51924.70703125,51924.70703125,51529.04296875,51698.80078125,0,1708156800
2024-02-17 12:00:00+00:00,51708.30859375,51726.34375,50669.66796875,51007.89453125,522672128,1708171200
2024-02-17 16:00:00+00:00,50999.2734375,51436.140625,50777.2578125,51404.9140625,0,1708185600
2024-02-17 20:00:00+00:00,51398.57421875,51998.8125,51345.80078125,51665.38671875,1062567936,1708200000
2024-02-18 00:00:00+00:00,51661.96875,51795.61328125,51233.70703125,51481.640625,1298454528,1708214400
2024-02-18 04:00:00+00:00,51484.703125,51733.66015625,51422.671875,51653.078125,316807168,1708228800
2024-02-18 08:00:00+00:00,51691.14453125,52046.66015625,51661.96875,51837.734375,628742144,1708243200
2024-02-18 12:00:00+00:00,51837.2421875,51938.59765625,51567.390625,51794.140625,54466560,1708257600
2024-02-18 16:00:00+00:00,51788.88671875,51993.25,51674.97265625,51780.08203125,0,1708272000
2024-02-18 20:00:00+00:00,51782.96875,52356.96484375,51618.2578125,52128.39453125,2006107136,1708286400
2024-02-19 00:00:00+00:00,52134.8125,52347.546875,51930.8203125,52068.8046875,759674880,1708300800
2024-02-19 04:00:00+00:00,52069.6640625,52483.32421875,52002.41015625,52413.3671875,1152061440,1708315200
2024-02-19 08:00:00+00:00,52405.77734375,52435.58203125,52104.09765625,52358.87890625,636069888,1708329600
2024-02-19 12:00:00+00:00,52348.078125,52429.99609375,52053.125,52122.29296875,1292840960,1708344000
2024-02-19 16:00:00+00:00,52127.40625,52218.1953125,51723.93359375,51834.828125,1917020160,1708358400
2024-02-19 20:00:00+00:00,51825.55859375,52079.14453125,51711.8203125,51770.6328125,436486144,1708372800
2024-02-20 00:00:00+00:00,51777.7265625,51814.796875,51334.234375,51592.9609375,616038400,1708387200
2024-02-20 04:00:00+00:00,51585.87109375,52008.796875,51546.23046875,51826.8671875,336848896,1708401600
2024-02-20 08:00:00+00:00,51834.4140625,52383.4765625,51577.91796875,52297.24609375,1686591488,1708416000
2024-02-20 12:00:00+00:00,52294.97265625,52945.05078125,51430.74609375,51707.67578125,6332553216,1708430400
2024-02-20 16:00:00+00:00,51686.828125,52084.92578125,50792.3125,52080.46875,2430439424,1708444800
2024-02-20 20:00:00+00:00,52092.3671875,52490.20703125,51921.65625,52300.93359375,1364432896,1708459200
2024-02-21 00:00:00+00:00,52273.53515625,52368.81640625,52010.375,52011.828125,0,1708473600
2024-02-21 04:00:00+00:00,52015.6015625,52096.0625,51541.7890625,51565.7265625,1115865088,1708488000
2024-02-21 08:00:00+00:00,51557.0078125,51759.26171875,50845.0859375,50960.74609375,1329072128,1708502400
2024-02-21 12:00:00+00:00,50970.76953125,51440.2265625,50773.20703125,51126.1875,1178454016,1708516800
2024-02-21 16:00:00+00:00,51145.3203125,51398.59765625,50671.7578125,51033.4453125,17909760,1708531200
2024-02-21 20:00:00+00:00,51051.3984375,51926.21484375,50877.9375,51847.05859375,907984896,1708545600
2024-02-22 00:00:00+00:00,51854.64453125,51854.64453125,51162.2734375,51585.8125,1705725952,1708560000
2024-02-22 04:00:00+00:00,51576.4296875,51875.796875,51381.37109375,51799.72265625,102756352,1708574400
2024-02-22 08:00:00+00:00,51799.6796875,51980.9140625,51516.09765625,51604.3515625,269692928,1708588800
2024-02-22 12:00:00+00:00,51606.3046875,51705.05859375,50926.29296875,51578.296875,107085824,1708603200
2024-02-22 16:00:00+00:00,51573.37890625,51724.9921875,51428.48828125,51490.86328125,0,1708617600
2024-02-22 20:00:00+00:00,51497.27734375,52009.61328125,51195.0703125,51321.39453125,1100736512,1708632000
2024-02-23 00:00:00+00:00,51283.90625,51497.93359375,50982.84765625,51062.12890625,131149824,1708646400
2024-02-23 04:00:00+00:00,51076.34765625,51291.86328125,50889.1015625,50900.875,156203008,1708660800
2024-02-23 08:00:00+00:00,50901.3125,51230.33984375,50856.66015625,51205.09765625,0,1708675200
2024-02-23 12:00:00+00:00,51207.51171875,51256.84375,50821.671875,50909.08984375,1142824960,1708689600
2024-02-23 16:00:00+00:00,50908.03515625,51182.4609375,50631.265625,51068.0546875,651808768,1708704000
2024-02-23 20:00:00+00:00,51080.80078125,51156.55859375,50561.77734375,50723.74609375,128350208,1708718400
2024-02-24 00:00:00+00:00,50736.37109375,50896.78515625,50585.4453125,50837.9609375,52393984,1708732800
2024-02-24 04:00:00+00:00,50836.83203125,51076.11328125,50827.88671875,51056.15234375,0,1708747200
2024-02-24 08:00:00+00:00,51055.06640625,51154.30859375,50950.98828125,51105.078125,45541376,1708761600
2024-02-24 12:00:00+00:00,51107.5078125,51158.12890625,51039.234375,51121.3515625,0,1708776000
2024-02-24 16:00:00+00:00,51103.24609375,51671.421875,51101.37890625,51555.61328125,1011352576,1708790400
2024-02-24 20:00:00+00:00,51549.921875,51661.1015625,51465.82421875,51567.67578125,306993152,1708804800
2024-02-25 00:00:00+00:00,51561.43359375,51843.48828125,51442.734375,51606.9765625,1181937664,1708819200
2024-02-25 04:00:00+00:00,51615.83203125,51795.57421875,51511.26171875,51719.125,469108736,1708833600
2024-02-25 08:00:00+00:00,51721.4375,51778.5078125,51551.02734375,51654.2578125,0,1708848000
2024-02-25 12:00:00+00:00,51647.36328125,51771.2265625,51468.29296875,51492.56640625,252148736,1708862400
2024-02-25 16:00:00+00:00,51522.3203125,51722.5390625,51320.25,51666.578125,522504192,1708876800
2024-02-25 20:00:00+00:00,51671.8359375,51950.02734375,51653.40234375,51720.2890625,618825728,1708891200
2024-02-26 00:00:00+00:00,51730.5390625,51767.61328125,51407.10546875,51558.5234375,159271936,1708905600
2024-02-26 04:00:00+00:00,51557.578125,51603.85546875,51299.4765625,51299.4765625,249484288,1708920000
2024-02-26 08:00:00+00:00,51295.86328125,51372.8515625,50931.03125,51109.14453125,2033920000,1708934400
2024-02-26 12:00:00+00:00,51096.73828125,52808.9296875,50960.9921875,52765.24609375,4781478912,1708948800
2024-02-26 16:00:00+00:00,52856.375,54524.58984375,52833.84375,54454.1171875,9580191744,1708963200
2024-02-26 20:00:00+00:00,54523.37890625,54938.17578125,54310.40625,54528.9765625,3317053440,1708977600
2024-02-27 00:00:00+00:00,54519.36328125,56728.2578125,54484.19921875,55613.6796875,9553358848,1708992000
2024-02-27 04:00:00+00:00,55700.92578125,56453.5234375,55642.36328125,56081.71484375,4487737344,1709006400
2024-02-27 08:00:00+00:00,56085.1171875,56775.08203125,56085.1171875,56490.80078125,2206187520,1709020800
2024-02-27 12:00:00+00:00,56521.125,57416.4296875,56512.85546875,56788.875,5586653184,1709035200
2024-02-27 16:00:00+00:00,56774.6875,57514.609375,56329.2578125,57352.046875,0,1709049600
2024-02-27 20:00:00+00:00,57353.27734375,57353.27734375,56636.61328125,57056.484375,92086272,1709064000
2024-02-28 00:00:00+00:00,57071.09765625,57119.91015625,56738.42578125,56956.53125,0,1709078400
2024-02-28 04:00:00+00:00,56964.1171875,58317.2421875,56938.6171875,58223.046875,1364570112,1709092800
2024-02-28 08:00:00+00:00,58239.9453125,59489.578125,58239.9453125,59038.8125,7188099072,1709107200
2024-02-28 12:00:00+00:00,58992.24609375,61278.45703125,58950.796875,60961.44140625,6801952768,1709121600
2024-02-28 16:00:00+00:00,60986.41796875,63913.1328125,59381.46484375,61013.68359375,22047363072,1709136000
2024-02-28 20:00:00+00:00,60993.58984375,62632.40625,59831.765625,62492.953125,6993928192,1709150400
2024-02-29 00:00:00+00:00,62499.18359375,62499.18359375,61115.20703125,61528.21484375,5200863232,1709164800
2024-02-29 04:00:00+00:00,61558.41015625,63585.64453125,61359.9296875,62680.1953125,6986833920,1709179200
2024-02-29 08:00:00+00:00,62688.98046875,63296.1484375,62222.05078125,62945.6328125,0,1709193600
2024-02-29 12:00:00+00:00,62924.36328125,63544.921875,62215.234375,62829.76953125,0,1709208000
2024-02-29 16:00:00+00:00,62796.37890625,62888.28515625,60498.73046875,61568.13671875,0,1709222400
2024-02-29 20:00:00+00:00,61590.046875,62280.14453125,60684.5,61297.05859375,723378176,1709236800
2024-03-01 00:00:00+00:00,61168.0625,61730.26171875,60802.52734375,61129.2890625,0,1709251200
2024-03-01 04:00:00+00:00,61122.23046875,61754.1953125,61084.2265625,61470.8828125,0,1709265600
2024-03-01 08:00:00+00:00,61458.5703125,62260.8203125,61374.46875,61885.74609375,0,1709280000
2024-03-01 12:00:00+00:00,61903.66796875,62631.65625,61211.3203125,61256.38671875,0,1709294400
2024-03-01 16:00:00+00:00,61268.55078125,62471.23046875,61268.55078125,62201.09765625,0,1709308800
2024-03-01 20:00:00+00:00,62243.62109375,63155.1015625,62243.62109375,62461.9921875,0,1709323200
2024-03-02 00:00:00+00:00,62431.65234375,62458.69921875,62013.91015625,62360.2109375,127614976,1709337600
2024-03-02 04:00:00+00:00,62362.6015625,62362.6015625,61866.5390625,62088.69140625,318906368,1709352000
2024-03-02 08:00:00+00:00,62080.34765625,62175.9375,61759.7890625,61930.19921875,0,1709366400
2024-03-02 12:00:00+00:00,61920.23046875,62214.953125,61657.2890625,61849.58203125,0,1709380800
2024-03-02 16:00:00+00:00,61842.74609375,62156.65234375,61719.4296875,62156.65234375,0,1709395200
2024-03-02 20:00:00+00:00,62165.8828125,62207.85546875,61757.6953125,62026.18359375,0,1709409600
2024-03-03 00:00:00+00:00,62031.578125,62031.578125,61694.4296875,61970.9765625,0,1709424000
2024-03-03 04:00:00+00:00,61966.42578125,62123.75390625,61435.0234375,61686.625,1009821696,1709438400
2024-03-03 08:00:00+00:00,61645.5390625,61907.23828125,61454.9140625,61816.875,311441408,1709452800
2024-03-03 12:00:00+00:00,61831.203125,62642.59375,61831.203125,62220.3359375,2396606464,1709467200
2024-03-03 16:00:00+00:00,62197.00390625,62995.12890625,62136.578125,62767.04296875,1914474496,1709481600
2024-03-03 20:00:00+00:00,62766.08984375,63230.2109375,62629.83203125,63153.92578125,1469097984,1709496000
2024-03-04 00:00:00+00:00,63137.00390625,64268.8125,62386.51953125,63450.8984375,7778086912,1709510400
2024-03-04 04:00:00+00:00,63484.98046875,64233.22265625,63274.7890625,64076.93359375,1240346624,1709524800
2024-03-04 08:00:00+00:00,64085.4453125,65565.796875,64069.28515625,65159.87109375,9474453504,1709539200
2024-03-04 12:00:00+00:00,65225.79296875,66550.5234375,64761.52734375,66475.5078125,8259670016,1709553600
2024-03-04 16:00:00+00:00,66579.890625,67492.796875,66190.546875,67481.8671875,9684189184,1709568000
2024-03-04 20:00:00+00:00,67470.5859375,68537.03125,66867.234375,68357.734375,8917450752,1709582400
2024-03-05 00:00:00+00:00,68341.0546875,68785.953125,67706.734375,68233.2109375,1802268672,1709596800
2024-03-05 04:00:00+00:00,68215.40625,68453.046875,65773.8515625,66360.1953125,8309284864,1709611200
2024-03-05 08:00:00+00:00,66234.65625,67132.125,65619.5703125,66682.578125,619716608,1709625600
2024-03-05 12:00:00+00:00,66691.7421875,68991.0078125,66552.921875,66919.59375,5871935488,1709640000
2024-03-05 16:00:00+00:00,66818.0625,66997.8984375,59986.01953125,61211.64453125,11998273536,1709654400
2024-03-05 20:00:00+00:00,61442.9375,64375.02734375,61442.9375,63829.02734375,10819518464,1709668800
2024-03-06 00:00:00+00:00,63814.0859375,64179.55859375,62863.47265625,63346.15234375,0,1709683200
2024-03-06 04:00:00+00:00,63309.1640625,66648.9921875,63309.1640625,66648.9921875,516423680,1709697600
2024-03-06 08:00:00+00:00,66697.1796875,67614.546875,66141.2109375,67248.8046875,2791776256,1709712000
2024-03-06 12:00:00+00:00,67297.8203125,67501.0078125,65087.796875,66464.0625,3450044416,1709726400
2024-03-06 16:00:00+00:00,66503.734375,67496.3046875,66370.1328125,66877.2578125,0,1709740800
2024-03-06 20:00:00+00:00,66818.2109375,67428.953125,65773.953125,66130.5703125,0,1709755200
2024-03-07 00:00:00+00:00,66089.3359375,66485.875,65703.640625,65875.015625,0,1709769600
2024-03-07 04:00:00+00:00,65872.34375,66443.6875,65711.828125,66380.8046875,0,1709784000
2024-03-07 08:00:00+00:00,66417.078125,67230.3671875,66417.078125,66881.890625,0,1709798400
2024-03-07 12:00:00+00:00,66932.59375,67967.0859375,66639.1953125,67482.9609375,100724736,1709812800
2024-03-07 16:00:00+00:00,67342.5859375,67995.359375,67111.296875,67573.1015625,462524416,1709827200
2024-03-07 20:00:00+00:00,67589.28125,68007.21875,66941.8359375,66957.9296875,85860352,1709841600
2024-03-08 00:00:00+00:00,66931.3984375,67329.5859375,66866.1640625,67189.8046875,0,1709856000
2024-03-08 04:00:00+00:00,67197.875,67682.7734375,66915.1796875,67366.15625,198250496,1709870400
2024-03-08 08:00:00+00:00,67366.3984375,67739.4921875,67171.796875,67734.5390625,0,1709884800
2024-03-08 12:00:00+00:00,67758.2109375,69960.8984375,67408.7109375,68031.046875,6485229568,1709899200
2024-03-08 16:00:00+00:00,67741.359375,68898.5234375,66443.1640625,68889.7734375,8901308416,1709913600
2024-03-08 20:00:00+00:00,68970.8515625,69450.203125,68148.6015625,68357.6953125,3132751872,1709928000
2024-03-09 00:00:00+00:00,68284.125,68457.421875,68059.1171875,68437.578125,0,1709942400
2024-03-09 04:00:00+00:00,68429.3671875,68663.9765625,68302.5,68530.2109375,5414912,1709956800
2024-03-09 08:00:00+00:00,68452.875,68572.8984375,68122.8984375,68436.9765625,194052096,1709971200
2024-03-09 12:00:00+00:00,68439.6875,68645.3671875,68269.6171875,68438.2734375,0,1709985600
2024-03-09 16:00:00+00:00,68445.9765625,68495.875,68172.1953125,68339.4453125,0,1710000000
2024-03-09 20:00:00+00:00,68358.9609375,68567.9140625,68358.9609375,68502.921875,0,1710014400
2024-03-10 00:00:00+00:00,68467.7421875,69337.4296875,68372.1875,69257.6484375,2791241728,1710028800
2024-03-10 04:00:00+00:00,69269.4375,69737.8046875,69168.5546875,69487.53125,1826521088,1710043200
2024-03-10 08:00:00+00:00,69493.1796875,70003.71875,69396.5390625,69699.03125,2866446336,1710057600
2024-03-10 12:00:00+00:00,69702.546875,69952.65625,68858.6796875,69341.4296875,3522596864,1710072000
2024-03-10 16:00:00+00:00,69349.4453125,69872.3828125,69301.6640625,69532.46875,666634240,1710086400
2024-03-10 20:00:00+00:00,69511.078125,69553.0078125,68278.7734375,69040.625,2748481536,1710100800
2024-03-11 00:00:00+00:00,69025.921875,69025.921875,67449.9140625,68613.5390625,2146103296,1710115200
2024-03-11 04:00:00+00:00,68615.96875,71213.7578125,68493.0703125,71066.59375,8468688896,1710129600
2024-03-11 08:00:00+00:00,71018.75,72217.765625,71018.75,71567.53125,6000095232,1710144000
2024-03-11 12:00:00+00:00,71533.5625,72681.8203125,71447.3203125,72109.8515625,7166373888,1710158400
2024-03-11 16:00:00+00:00,72071.0859375,72841.375,71886.0078125,71918.234375,6875660288,1710172800
2024-03-11 20:00:00+00:00,72002.5859375,72716.6015625,71991.4609375,72127.34375,1534210048,1710187200
2024-03-12 00:00:00+00:00,72098.984375,72460.3046875,71529.78125,71604.109375,1104584704,1710201600
2024-03-12 04:00:00+00:00,71626.125,72325.2421875,71339.359375,72155.7421875,1944113152,1710216000
2024-03-12 08:00:00+00:00,72151.265625,72323.5234375,71472.765625,72071.8203125,0,1710230400
2024-03-12 12:00:00+00:00,72058.375,72825.65625,71150.765625,71673.359375,1324093440,1710244800
2024-03-12 16:00:00+00:00,71709.4765625,71801.90625,68919.1015625,71372.1328125,9329844224,1710259200
